sentence_id	sentence	sentence_domain	source
0894d84e161c6024b9a84d1e97a47d0edb7301d2d4ecd35075a828c030a1b29a	टॉम को लगता है मैं सही हूँ।		tatoeba.org
08a27b0e180a326deb7a3fb5246a3cfe800d4c475c529b4f6e8e1a3fd8f4a28a	हमें टॉम चाहिए।		tatoeba.org
08bbb97a7ae2f334e6b03c367094ec3d1ab1dc18a1c7d65f5942116e6c329b04	टॉम को बस तुम से दोस्ती करनी है।		tatoeba.org
08c1d3f2690b28847a4709d11e1da2f68a94289cbd227780463b9284cb4f1bf3	टॉम बहुत बदसूरत है।		tatoeba.org
08c7c0236b8b51bb937ee7605ed9b65823d002f39c96e8fc21a368492ca7e466	अपने आप को बचाओ।		tatoeba.org
08d319da7a0b90b71f3c33e4cbd24a412443037dccd1df54f7cac53e5a1e1057	तुम कभी भी घर पर नहीं होते।		tatoeba.org
08d9f52cb8b4efa49ec0c9b32432b98dac36bfbf24538745b02e03417ed32251	बिल्ला है।		tatoeba.org
08e80f9731e1e69506150b24a3b6a7dc22a11cbcec9826530b5ac4f3797852c4	हर कोई ख़ुश नहीं था।		tatoeba.org
08f5fd34c84404a119f121238619fd82f5b6fd26c4a3db0452308671de03d7ea	ध्यान से चुने।		tatoeba.org
0907fdea5be42c951581e1ba48496869f8fbba5292e76eef548fa5178811395c	आपके होंठ लाल हैं।		tatoeba.org
0912752dd3a82d52edf1210699111d1872f0d6ea1810a83b6de3278c3abde4dc	क्या बात है, मैरी? चाहो तो तुम मुझ से बात कर सकती हो।		tatoeba.org
0926c92b7929381cb5ecf702aeb1ac6a07e94d37eaa422c6606d0b1240341152	बाय!		tatoeba.org
092e4ebca274150fbbcd347fff4f57a85da06e87b91d58c84d1929cf2fd747c3	बहुत अलग है।		tatoeba.org
09375da77531d51ce07c3f9c68c8b62a661f87b980a8fddb673f88f42397cfdf	टॉम को फ्रांसीसी भाषा समझ नहीं आती।		tatoeba.org
0941a2dac56f5527e1cba5aa6d5086ed478bc907c9aedf5e105117100f088c8b	टॉम को स्कूल से नफ़रत है।		tatoeba.org
094316322c1e63daae48096a3545ef26f65e7133a9d9dbf4393093a66c4cd01f	संभवतः वह विख्यात कभी नहीँ हो पाएगा।		tatoeba.org
0944e47c7d5fc69466a1c3f18fddf5195c46ff3e9afd8559e85b98a5bb1a197c	हमारे पास तीन हवाई जहाज़ हैं।		tatoeba.org
0947b7ee18d61612ad0d20bdc727c99c8a53c94a6072eea2cd72d68ba116e4a2	वे चलतीं हैं।		tatoeba.org
09483c11f30b35cfb42c357d4b7b3489effcf8a2f4641077c7d83cc7f5c558f0	यह कुत्ता गे है।		tatoeba.org
0949cce65198c234f3e3d1aa5680f2ae76af7773edb8a3c50e1f7c04b2d04775	सभी खुश थे।		tatoeba.org
095dcf1086ea8148ba022ac2f0f16be5ab296c7acefc7bfb0c91bd8e067796d2	और क्या हो सकता है?		tatoeba.org
095e9b41324b1cde5577b26de7f6d4f2d71efd0ab52fc8cf1abefa7f52cd22ce	मुझे साधारण लोगों में कोई दिलचस्पी नहीं है।		tatoeba.org
0960ef6b449e2db997b19a2a0b566c3df087b642c93bb3c38d3eb28ce7be1bc5	टॉमने गलत ट्रेन पकड़ी होगी।		tatoeba.org
0966a747e668cd9c0326d37ede22688ca60f4df11e40598094006ed857e5d3ac	अगर तुम टॉम होती तो तुम्हें क्या चाहिए होता?		tatoeba.org
0967ccd5e89cbc494f7011723b65f46e51dc5715eefa59f120bd1311c53dadd7	मैं पुरुष हूँ।		tatoeba.org
096bb7f322040222b3ad6a5dc0b1b3d8e7dae9794b27fb7e396036b2bfc9af12	"""आप क्या जानना चाहते हैं?"" ""सब कुछ।"""		tatoeba.org
096e7c21b4655bfc4409a244544eb56c329a028ee024b1464c512a5bf5a72fe7	यहाँ आ।		tatoeba.org
09a71d204cdccd705610bd9dab3fc42e49e420ab56d9f1f151888034067d95fa	मैरी ने अपनी पूरी ज़िदगी बॉस्टन में बिताई।		tatoeba.org
09a9aa3d264414f8be120f691b794973fa237e8c10e6931bbd75a8fd0f373d18	कौनसा बच्चा?		tatoeba.org
09ac635fbbb5abd714bbe92f39e975a51b9cc6498f900ce3f66d701fdbc30599	रविवार को वे हमेशा घर पर ही होते हैं।		tatoeba.org
09ad94e35471bd827ac70cd756ba7ee9238fe1221e565c3bc8111b733a0953fa	उसकी बाँहों में बहुत ताक़त है।		tatoeba.org
09adfcd0ea531e966fd4457410383fa029d999253eddd37679e124e9220b77d8	ठीक!		tatoeba.org
09b3708818cc1221d8460be357c56d0cc3409748cb20b7255574cdb9872a7ab9	हम तुम्हारी मदद नहीं कर सकते।		tatoeba.org
09b9b0fc26fcab3de751e5df1a247328f7081b27e5348931ebe596f8393b9722	फ़्रांस की महिलाये खूबसूरत हैं।		tatoeba.org
09c121f5da079a83a9a362dd103e8900d07807c07d6201ec05990188ffda21f4	मुझे मालूम है कि अगला सवाल क्या होगा।		tatoeba.org
09c7f14ed6c5824a4cdb844419c15a628fa20d6f495c042e228a35644d25a04e	टॉम अमीर हुआ करता था।		tatoeba.org
09c914f0d76d2bae6c75498d2c3913aa94aded095753e64a534fc685ed0ccdec	टॉम और मैरी अक्सर पैसे के बारे चिंता करते हैं.		tatoeba.org
09cb479928211ff0103b9b637abb4d121b6cd7963e946a9e3e1a54c84486c6a2	कितनी देर हुई है?		tatoeba.org
09d345106ee2a2d67b9e8b38e857d8fa064a1396973d6d3bacbdda02c8fae26e	मैं टॉम जैसी होती थी।		tatoeba.org
09d97b46d7157468a181e613853112a44588a146b24636811863f28ba3db823a	टॉम और मैरी एक-दूसरे को समझते थे।		tatoeba.org
09dbc331be93d36f2bb47acc5d59322182e24c063638ce0829bb54749eebb902	व्यस्त लग रहे हो।		tatoeba.org
09df0f378637b08c30b4e9f84be0ba892004ff12b649682d86b13745df1d40a8	मेरा साथी सबसे अच्छे मशरूम बनाता है।		tatoeba.org
09e749789fb184c8ba801854f400ef3c45774175350cc176a22fbeba047aacf4	मैं जवाब देने से इन्कार करता हूं।		tatoeba.org
09f2739edc73e24700afa89779f099c274dbfd658da3af0643ee77960704bed5	सैनिकों के पास अधिक ताकतवर हथियार थे।		tatoeba.org
09f3e2a1087be3e4fe1c002a210e0b4535c5359adb27cafc5445fc59f5be85dd	टॉम उतना जवान नहीं है।		tatoeba.org
09f5d93314f99fe8380ff8909270f1b93c0871cb3dca552791b955a64d653c26	उस दिन ठंड थी, और ऊपर से बारिश होने लगी।		tatoeba.org
09fa42e7b02ef9ab7b3f8f9b829b3b83f36b0f1732d02eb8b5cd109d6bf8b566	उसे वे अच्छे लगते हैं।		tatoeba.org
09fe00585dae174ffdebc74bcb26fcf2f26bb90f5d543f12480e457b6bcf17ab	वह लड़की नहीं चाहती थी कि वह लड़का विदेश जाए।		tatoeba.org
0a000428ea2b92b6115f59d2c24f12e02fd4b3b1c505946f3dec5a3d55bdebc8	क्या आप के पास झाड़ू और बाल्टी है?		tatoeba.org
0a35865accebbc9f5858489a34a69ae057c172ee9f867b0ee65f62f7909cd8d1	जेलो किसे चाहिए?		tatoeba.org
0a3b29ed360ed4fafc0bc108089249c4d4a73ce8343333bab8adcf13c8583f1c	उसे बचाओ।		tatoeba.org
0a3eae31efd66e4e086f864cc17dbaed638797b019587a4f090815fb0b8d430b	मौज करना।		tatoeba.org
0a42478fd9b56ffe619b9fea53eacb2971ce3b95bec3ee6aee540fd84b8efe29	टॉम ने अपने पैसे गिने।		tatoeba.org
0a498d4a46adbcbb86d46112f8137dc0fbba2a5c532df42b970bbf4b4d369720	इनसान की लालच कब ख़त्म होगी?		tatoeba.org
0a52be8b81d5cf31d75b33da5a12dd832a13d075ca4c95990fc293f7a5576511	यह शब्द लैटिन से आता है।		tatoeba.org
0a54314654128f140e134d6b719919a6cd1584cd105bfaa49f8d253b1c6113b2	राजा तो नंगा है!		tatoeba.org
0a55086dd0b47c3e7d877b617029eafa54a9cb067e53417251512a62ac28f9f3	जार्ज वाशिंगटन संयुक्त राज्य अमेरिका के पहले राष्ट्रपति थे		tatoeba.org
0a5923fd9393fd6aa9c0784527e2e29d47dc4a2d042d8d9e16e30941f1773629	आपके कितने चीनी मित्र हैं?		tatoeba.org
0a5eeee882b218e33d66c300696649596d79f252d312f5a78c3faaf884a09d5d	तूने मुझसे ज़्यादा क़ीमत ली है।		tatoeba.org
0a5fbd765c5501b758342f75b34531e0847b019a6a611268fd18da0e2c2e647f	कृपया जो मैंने कहा उसे ध्यान में रखना.		tatoeba.org
0a691ebbea999e933718144b92a445f32a672f2f12335f422e205d5d1e75f792	वह पढ़ रहा है।		tatoeba.org
0a694dbeba0868681cbacab600a8f95f55f0053f4886e2ece26cbcc752a6a9d6	तुम दोनो क्या कर रहे थे?		tatoeba.org
0a698f9c5ef75c9636adaff47bb2b9f96edf7a5e71ada4c815fd4bf6f3f8c698	कितने सैनिक दिखाई दिए?		tatoeba.org
0a6c625638f63893245c09f52b635eef5328b996483d899e46cc228fc3450af2	मैं आप से शादी करूंगा।		tatoeba.org
0a6cc9c10735f623fcdcda913ea5a6b36b455cefec988297e68dcb1d86ad1f2f	मुझे बताओ।		tatoeba.org
0a796a054b88bb06186df0e102f9db940a4a04bac81eca90a4bf7da63051b5fd	रूस साम्यवादी बन गया।		tatoeba.org
0a7a531c2244ead6791af3aaeeca61b074f5b5cf5528b5897858d90c203d9f69	उसने कल रात ख़ुद की जान लेने की कोशिश की।		tatoeba.org
0a7db18cfc64d39269cd1f61e566425e4368429d2d8203cc9db3b708c292ba46	तुम्हारे पास एक घंटा है।		tatoeba.org
0a8b49034d2e7dbe682d5851f1c2b4f4996f69cd1715cae4aafb6953196f0de1	देखिए, साप!		tatoeba.org
0a948e5214e11115e2717f8ff97c4c8cb22b81a35a5fd3df6a844ab809030ac5	मुझे काल मत करना.		tatoeba.org
0a991740a960f628fcf42185525a2bdbbbcf0d7d37d4de92e7503a5126e80acf	मुझे बताओ तुम्हें कौनसा चाहिए।		tatoeba.org
0a9b46e6abd2ee225738fca3de9615c2b96af411bf2e0bf2703ee403af9dec1a	ठीक से करते हैं।		tatoeba.org
0a9ed0bc179535f5cae3e625e0590ca8b57f3b3789f3791a42aaa4806a196aa7	बहुत ज़्यादा खा लिया तो मोटे हो जाओगे।		tatoeba.org
0aa016ee36b3fde68faeae1c9c80ad48659e7b684114e8c3610f3a0e6ec2b76d	उसको वाक्य समझ में नहीं आया।		tatoeba.org
0aa06e3fd24bd8fef645eb05a37c3b08b9254928dac2f49942ac2d583ec07521	मुझे जर्मनी के बारे में बताओ।		tatoeba.org
0aa29064291cd14134978e45536dfca03e257a899c59029326e8c106b30a0f43	घटोत्कच पटाखों के आवाज से डर गया।	general	cc0 from tatoeba.org
0aac120730774317df7258c99e753928e1d31358ad539d6b872ff204081747e0	तुम्हारा ख़ून लाल रंग का है।		tatoeba.org
0aac2049aecc16364c5efc25d35aa2d054aa9208c2e1824751f5310507bea1c9	मेरे पास नहीं था।		tatoeba.org
0ab1015eb1afc9448d61504be8f64682047f2f79375e13a730af9ed47d0ce9a0	मैं चीज़ खाती हूँ।		tatoeba.org
0ab2e4e83bf20f9df603b2b4f20c42fcab8834c36db3cee4d3afbcded1f39575	चोर की दाढ़ी में तिनका।		tatoeba.org
0ababf3d17066bb6568b83190bf3fbe20c796bd5804a2f1a5d4ffe07fd87c7d0	हमारे साथ खाइए।		tatoeba.org
0abc0ed0aabd740e73ab3255ab819e8ff1cd2218efb53863575395e364b71972	मैं कभी भी इतने दयालु व्यक्ति से नहीं मिला।		tatoeba.org
0ac78a9bbfe17a392971bdbe3085860698a3344df7fb493f2c36e7c810289c46	कमरे में एक चूहा आ गया।		tatoeba.org
0ac8a98fcc51e11f9c5310e7c2ec173bfc1c75afeef9dad3bc19775b2996e5a4	क्रिसमस मुबारक़!		tatoeba.org
0acd9a198bc2b2f07f75d4bb4d25542f94748725b124873e467479979efeeca4	टॉम को पढ़ना अच्छा लगता है।		tatoeba.org
0ad0002f7aed63338c3c4148dd64339b94dcc789d0383bc3f4f5341e7fb23c9a	मेरे दोस्त ने दिवाली में बहुत अच्छे बधाई बनवाएं।	general	cc0 from tatoeba.org
0ad1025e112feba16760540d8212a43ab8919c20ab69cb35b9d90b611d2d39ce	"""५० येन।"""		tatoeba.org
0ad39c8d7ad6a7eaf44d9baa105829023c95a549a752c8fffffd864a3cd1c623	मुझे आपसे मिलकर बहुत खुशी हुई।		tatoeba.org
0ad67afdbdc0aa5ca83f8ee9caea4dc218cfbcd23aa37fdfe33dc022a3a6d569	हमें टॉम की मदद करनी चाहिए।		tatoeba.org
0ad7b077eee003b5d070eb2a05a04ccbc842651741d612a5d854c4f2d389a587	मुझे अच्छा नहीं लगा।		tatoeba.org
0ad86c52e431ed0f74addd5d714ef9c0c11ac772e0266ecedbc8265466f48d2e	मेरे क्योतो में रहने वाले एक मामा हैं।		tatoeba.org
0add3c05b59cecab85a2838a8b60fc0175e0f866148f61b038d511aee093a077	मैं आपको बहुत सारी चीज़ें सिखाऊंगी।		tatoeba.org
0add6632e24f8c33c625e22d88b37cbc6ba29efecda08731927042fefa70d70e	यूनान पश्चिमी संस्कृति का पालना था।		tatoeba.org
0adebb5aba743469566965332617f04394d9f3b61307c8beb78f7f2dc298b704	लीजिए!		tatoeba.org
0adf6f84b7d7572b338a42577e9276914067c9a6e19aa606e51838b0957cdb11	मुझे समझेगा।		tatoeba.org
0ae906b40aa12493f89584b6ee72eec9efef240fcf1d84f8e62dd9ff3ea0a241	झटके के लिए तैयार हो जाऐं।		tatoeba.org
0aecdffb3712345a659cd077efb33f4727d88e409b7e154c501401b67803c589	दोबारा !		tatoeba.org
0af335d8f311d1d60eac7ac102b0970fa5a3104c145aba1bd02881398bc36ab7	यह मैं।		tatoeba.org
0afe4020dc99f5f9a4c1520234d7ff29cb93663a3783519744b678c5c5fab555	मेरे पास एक बड़ा कुत्ता है।		tatoeba.org
0b01b3992b83507e1bf112e8c9276e4ffeca63bf756a893edcc36b10b6b01414	वह उसके साथ एक छोटे से घर में रहती है.		tatoeba.org
0b04dd9b3f4cc777338f00216f083cf296c4ec92b8ad4ff9e096901fdb015448	कितना पेटू है!		tatoeba.org
0b088bda17380989897f3606e89c03fccf0b1084590e4a5f06ddcb179b9ced51	क्या टॉम बड़े बाज़ार में जा रहा है?		tatoeba.org
0b0cae9d1a5e6f146cf138dc65967f8f87d921ea6524aaeb502be57c056e2e31	रेलगाड़ी आ चुकी है।		tatoeba.org
0b0fe0dc116e85b2520b2e9563abde8501f813d57ec7ae7c94c207c73b902a7f	दोनो ने एक-एक करके कोशिश करी।		tatoeba.org
0b160c8c0813dd4288f56ddbcaaba5d4f818f81c15e17e5aae56d1aed2c83e85	मैं सो रहा हूँ।		tatoeba.org
0b17f6c33ad1db16798855db841a4b03e413c9ae0e461eb9fd234a7d6fb828ef	जो व्यक्ति किसी तारे से बंधा होता है वह पीछे नहीं मुड़ता।		tatoeba.org
0b26d7c38226b21c8cf97a2d11eb91d7c74731483333082140163264f13b2b2a	जा कर देख!		tatoeba.org
0b324341471894ea8d34143c7b1f2ba912ad6d2721304e20edfeccbf618c93b4	यह फाइल एन्क्रिप्टेड है।		tatoeba.org
0b3b17e270acc643891ea6176cfa549bbf0898699d90e6009fb3c9afb9af109c	मैं अभी भी खा रही हूँ।		tatoeba.org
0b3eb539a06e2028df1e5a757b437e53c7614a6c9270bdb01bbc8e54314f063b	टॉम को भारत बहुत अच्छा लगा।	general	cc0 from tatoeba.org
0b44cc403c3ea9967cc4ea3ad677724eddea9d71b61c70024e43da89632a579c	मुझे उम्मीद नहीं थी कि टॉम इतना अच्छा दिखने वाला होगा।		tatoeba.org
